task,target_index,metric,valid,test
toxcast,492,auc,0.7696078431372549,0.6356209150326797
toxcast,493,auc,0.7143874643874644,0.5032679738562091
toxcast,494,auc,0.6986531986531986,0.423841059602649
toxcast,495,auc,0.7259962049335863,0.6531818181818182
toxcast,496,auc,0.5604956268221575,0.566015625
toxcast,497,auc,0.5651815181518152,0.5683760683760684
toxcast,498,auc,0.6435185185185185,0.4988738738738739
toxcast,499,auc,0.6350755532725483,0.6037252011547203
toxcast,500,auc,0.6216216216216216,0.5857746721877156
toxcast,501,auc,0.6474296128707894,0.6033838948545389
toxcast,502,auc,0.7904874213836478,0.5877862595419847
toxcast,503,auc,0.9275730622617535,0.6125265392781316
toxcast,504,auc,0.742873934763444,0.6877077261338651
toxcast,505,auc,0.6528286901270772,0.6205433646812957
toxcast,506,auc,0.610613810741688,nan
toxcast,507,auc,0.7192653513444411,0.5668856767411301
toxcast,508,auc,0.6606316942551119,0.6550271691189443
