task,target_index,metric,valid,test
toxcast,460,auc,0.6333333333333333,0.49
toxcast,461,auc,0.6948853615520282,0.5462121212121213
toxcast,462,auc,0.7307692307692307,0.5428571428571428
toxcast,463,auc,0.7555555555555555,0.5740740740740741
toxcast,464,auc,0.494949494949495,0.6024305555555556
toxcast,465,auc,0.6190476190476191,0.35944700460829493
toxcast,466,auc,0.564795918367347,0.5799808429118773
toxcast,467,auc,0.7690476190476191,0.5867346938775511
toxcast,468,auc,0.5452586206896551,0.4337121212121212
toxcast,469,auc,0.6428571428571429,0.5789473684210527
toxcast,470,auc,0.5333333333333333,0.6176470588235294
toxcast,471,auc,0.9375,0.7777777777777778
toxcast,472,auc,0.689935064935065,0.7529100529100529
toxcast,473,auc,0.5,0.4467455621301775
toxcast,474,auc,0.6,nan
toxcast,475,auc,0.7037037037037037,0.44
toxcast,476,auc,0.75,0.4875
toxcast,477,auc,0.6666666666666666,0.3409090909090909
toxcast,478,auc,0.6071428571428571,0.6049107142857143
toxcast,479,auc,0.6372549019607843,0.4906832298136646
toxcast,480,auc,0.75,0.6727272727272727
toxcast,481,auc,1.0,0.75
toxcast,482,auc,0.7857142857142857,0.5546875
toxcast,483,auc,0.6888888888888889,0.65
toxcast,484,auc,0.6648230088495575,0.6379811183732752
toxcast,485,auc,0.5666666666666667,0.4824263038548753
toxcast,486,auc,0.6769423558897243,0.5546419098143236
toxcast,487,auc,0.790340909090909,0.5645161290322581
toxcast,488,auc,0.6707482993197279,0.6418439716312057
toxcast,489,auc,0.8287878787878787,0.5963888888888889
toxcast,490,auc,0.6316738816738817,0.5094979647218453
toxcast,491,auc,0.6824175824175824,0.6142979452054794
toxcast,492,auc,0.8401960784313726,0.5
toxcast,493,auc,0.6894586894586895,0.7273057371096586
toxcast,494,auc,0.6986531986531986,0.5059602649006623
toxcast,495,auc,0.6962049335863377,0.6421818181818182
toxcast,496,auc,0.548469387755102,0.5171875
toxcast,497,auc,0.5976347634763476,0.544298519908276
toxcast,498,auc,0.47337962962962965,0.5405405405405406
toxcast,499,auc,0.5627327597277514,0.5636017443645968
toxcast,500,auc,0.5590976614912785,0.5900621118012422
toxcast,501,auc,0.6152463549522373,0.5613647391405244
toxcast,502,auc,0.8805031446540881,0.6958015267175572
toxcast,503,auc,0.414866581956798,0.6374734607218684
toxcast,504,auc,0.6652300257942338,0.6654011351434269
toxcast,505,auc,0.6079545454545454,0.5496029258098224
toxcast,506,auc,0.6608056265984654,nan
toxcast,507,auc,0.6586483146546214,0.5394437144108629
toxcast,508,auc,0.6223425835767608,0.6035249285487456
toxcast,509,auc,0.6179994892647377,0.5337209302325582
toxcast,510,auc,0.6825534759358288,0.6734366719660837
toxcast,511,auc,0.6312771288421498,0.5675404131118096
toxcast,512,auc,0.6365368867713839,0.5960980580196595
toxcast,513,auc,0.7515411417850443,0.7317657347221135
toxcast,514,auc,0.5862767777767156,0.6000249729459752
toxcast,515,auc,0.5844473007712082,0.6370038412291933
toxcast,516,auc,0.5659364261168385,0.6081514762516046
toxcast,517,auc,0.6526851526851527,0.6321382842509603
toxcast,518,auc,0.7001270648030495,0.9613434727503168
toxcast,519,auc,0.6654241645244215,0.6105584082156611
toxcast,520,auc,0.7001270648030495,0.9613434727503168
